tweet_id,user_id,user_screen_name,user_followers_count,user_friends_count,text,created_at,retweet_count,favorite_count,lang,geo,hashtags,mentions,urls,label,reply_to_tweet_id
529654835537518592,15589386,marissanelson,3050,1437,Is Prince playing a surprise show at Massey Hall tonight? http://t.co/Jp0lbYz4Ui http://t.co/DUwv0mbRQu http://t.co/hM4CcFtNwi,Tue Nov 04 15:22:07 +0000 2014,5,3,en,,,,"http://www.cbc.ca/1.2823058,http://www.cbc.ca/news/canada/toronto/is-prince-playing-a-surprise-show-at-massey-hall-tonight-1.2823058",1,
529654845838741504,83715203,JaeFiasco,931,625,"I could legit cry right now. Tickets are $10. If you don't have to work today and love Prince, go to Massey Hall. Like, right now.",Tue Nov 04 15:22:10 +0000 2014,4,0,en,,,,,1,
529655678731034624,32470536,TikaVsTheWorld,5177,808,@JaeFiasco JAE!!! COME!!!!,Tue Nov 04 15:25:28 +0000 2014,0,0,en,,,JaeFiasco,,1,529654845838741504
529655798423900160,73267432,MR_STiXX,3287,1349,@JaeFiasco 10 DOLLARS?!,Tue Nov 04 15:25:57 +0000 2014,0,0,en,,,JaeFiasco,,1,529654845838741504
529655904963403776,1063475208,CocoaYummykins,130,63,@JaeFiasco Wow,Tue Nov 04 15:26:22 +0000 2014,0,0,und,,,JaeFiasco,,1,529654845838741504
529656148325318656,83715203,JaeFiasco,933,628,@TikaVsTheWorld I'm at work *sigh*,Tue Nov 04 15:27:20 +0000 2014,0,0,en,,,TikaVsTheWorld,,1,529655678731034624
529656185612668928,83715203,JaeFiasco,933,628,@MR_STiXX YES.,Tue Nov 04 15:27:29 +0000 2014,0,0,und,,,MR_STiXX,,1,529655798423900160
529656358002778112,32470536,TikaVsTheWorld,5177,808,"@JaeFiasco Sajae, tell them that you have Ebola and DIP.",Tue Nov 04 15:28:10 +0000 2014,0,0,en,,,JaeFiasco,,1,529656148325318656
529657737358364672,83715203,JaeFiasco,933,628,@TikaVsTheWorld lmfaooooooooooooooooo are you down there now?!,Tue Nov 04 15:33:39 +0000 2014,0,0,en,,,TikaVsTheWorld,,1,529656358002778112
529657815586316288,32470536,TikaVsTheWorld,5177,808,@JaeFiasco Leaving work JUST now!!!,Tue Nov 04 15:33:58 +0000 2014,0,0,en,,,JaeFiasco,,1,529657737358364672
529658274422198272,83715203,JaeFiasco,933,628,@TikaVsTheWorld noooooooooo,Tue Nov 04 15:35:47 +0000 2014,0,0,und,,,TikaVsTheWorld,,1,529657815586316288
529658411731152896,32470536,TikaVsTheWorld,5177,808,@JaeFiasco Ya mon. I told my boss. She understands. I'm dead ass about to leave. LOL,Tue Nov 04 15:36:20 +0000 2014,0,0,en,,,JaeFiasco,,1,529658274422198272
529659122095251456,19801206,flyjawn,543,586,@JaeFiasco WHAT?!?!?!?!,Tue Nov 04 15:39:09 +0000 2014,0,0,en,,,JaeFiasco,,1,529654845838741504
529659429298659328,83715203,JaeFiasco,933,628,@TikaVsTheWorld I'm screaming LOL.,Tue Nov 04 15:40:23 +0000 2014,0,0,en,,,TikaVsTheWorld,,1,529658411731152896
529660146650480641,83715203,JaeFiasco,933,628,@flyjawn mm hmm. Wristbands going out at 6. But people are already in line.,Tue Nov 04 15:43:14 +0000 2014,0,0,en,,,flyjawn,,1,529659122095251456
529667122746916864,19801206,flyjawn,543,586,@JaeFiasco i hate everything.,Tue Nov 04 16:10:57 +0000 2014,0,0,en,,,JaeFiasco,,1,529660146650480641
529655582882791424,34346559,exclaimnews,17792,1337,Prince (@3RDEYEGIRL) playing surprise show in Toronto tonight?: http://t.co/BJCMwEagNr,Tue Nov 04 15:25:06 +0000 2014,2,2,en,,,3RDEYEGIRL,http://ow.ly/DNMeg,1,
529655746074779648,6433472,CBCNews,664940,1978,From @CBCToronto: Is Prince playing a surprise show at Massey Hall tonight? http://t.co/5rpdcB5dEd http://t.co/m2ucwQlULZ,Tue Nov 04 15:25:45 +0000 2014,33,21,en,,,CBCToronto,http://www.cbc.ca/1.2823058,1,
529656963454742528,2745860932,geraldinepayn18,12,117,@CBCNews @CBCToronto thatgoodfromgeraldinrpayne,Tue Nov 04 15:30:35 +0000 2014,0,0,en,"{'type': 'Point', 'coordinates': [42.9032229, -78.8370449]}",,"CBCNews,CBCToronto",,1,529655746074779648
529666126507024384,327651682,HildaHixx,129,413,@CBCNews @CBCToronto time for him to do a surprise show in western Manitoba!!!! #virden #thirdeyegirl,Tue Nov 04 16:06:59 +0000 2014,0,0,en,,"virden,thirdeyegirl","CBCNews,CBCToronto",,1,529655746074779648
529744559509872640,2738314259,backman6859,513,714,@CBCNews Awesome tweet!,Tue Nov 04 21:18:39 +0000 2014,0,0,en,,,CBCNews,,1,529655746074779648
529768039361675264,2461672814,CAguilarTO,30,119,“@CBCNews: From @CBCToronto: Is Prince playing a surprise show at Massey Hall tonight? http://t.co/8nx2XlKZGx http://t.co/rYWOei8VXJ”,Tue Nov 04 22:51:57 +0000 2014,0,0,en,,,"CBCNews,CBCToronto",http://www.cbc.ca/1.2823058,1,529655746074779648
529655766509445122,1301629766,adelaidehallTO,1735,1823,$10 Secret Prince show tonight at Massey Hall? FREAKING OUT! http://t.co/piXjrOZS78,Tue Nov 04 15:25:49 +0000 2014,3,1,en,,,,http://instagram.com/p/u-5a8vBaeN/,1,
529657139959451648,22419345,annetdonahue,8359,978,Is Prince performing a show in Toronto tonight? Trick question: Prince doesn't perform. Prince is you. Prince is this tweet. Prince is.,Tue Nov 04 15:31:17 +0000 2014,30,42,en,,,,,1,
529657985191383040,43750993,KDonhoops,30741,2528,@annetdonahue Prince is also demanding you don't make eye contact with him at a show of his that you're working because Prince is a ...,Tue Nov 04 15:34:38 +0000 2014,0,0,en,,,annetdonahue,,1,529657139959451648
529657418985525248,22619789,slammin29,6486,6239,Is Prince playing a secret show in Toronto tonight? Lineup Already at Massey Hall RU going http://t.co/ONDwvsPtUT http://t.co/TlgzGeSE0c,Tue Nov 04 15:32:23 +0000 2014,5,3,en,,,,http://ow.ly/DNOdR,1,
529658492391813120,18679703,Q107Toronto,13399,108,Is #Prince Playing A Surprise Show At Massey Hall Tonight? #Toronto. It certainly looks like it. http://t.co/5Of7boRp8t,Tue Nov 04 15:36:39 +0000 2014,5,0,en,,"Prince,Toronto",,http://bit.ly/10hXBod,1,
529659390664908801,58819931,toeatoncentre,10003,1452,#Surprise! Prince at Massey Hall TONIGHT! Park in our Yonge/Shuter lot and grab a pre-show bite! #ToTheCity http://t.co/CTjdXJb01P,Tue Nov 04 15:40:13 +0000 2014,6,5,en,,"Surprise,ToTheCity",,,1,
529660101683318785,2879575472,TOMayorTroy,1404,166,"As a monarchist, I'm excited to learn that the Prince will be in #Toronto tonight. Perhaps he'll autograph my cricket bat! #TOpoli",Tue Nov 04 15:43:03 +0000 2014,10,10,en,,"Toronto,TOpoli",,,1,
529660296080916480,119841769,mikeyerxa,31352,2128,Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,Tue Nov 04 15:43:49 +0000 2014,11,47,en,,,,,1,
529661317087768576,27617550,NobleRobel,111,595,@mikeyerxa you should send Prince a set of tennis balls for the legs of his walker.  Easier to slide across stage.,Tue Nov 04 15:47:53 +0000 2014,0,0,en,,,mikeyerxa,,1,529660296080916480
529661510369284096,24257591,halihamilton,697,479,"@mikeyerxa EXCUSE ME, WHERE'S MY INVITE (to the latter, duh)",Tue Nov 04 15:48:39 +0000 2014,0,3,en,,,mikeyerxa,,1,529660296080916480
529661727940431872,31980339,PhilipTetro,27372,920,@halihamilton @mikeyerxa gonna try to make it to both.,Tue Nov 04 15:49:31 +0000 2014,0,3,en,,,"halihamilton,mikeyerxa",,1,529661510369284096
529666750330449920,119841769,mikeyerxa,31358,2134,"@NobleRobel Girl, don't be mean.   Age ain't nothing but a number.",Tue Nov 04 16:09:28 +0000 2014,0,1,en,,,NobleRobel,,1,529661317087768576
529660692832739328,1375203366,LesBonnesFilles,29,16,Rumours of Prince at Massey Hall tonight. Not affiliated with @LesBonnesFilles. Let's move in for a closer look #PRINCEWATCH,Tue Nov 04 15:45:24 +0000 2014,2,1,en,,PRINCEWATCH,LesBonnesFilles,,1,
529660746645647360,291414445,JillKrajewski,811,372,"Prince news from fans at Massey Hall: show tonight, $10 for entry. Need to line up at Massey for wristbands. Big line already. #PrinceWatch",Tue Nov 04 15:45:37 +0000 2014,5,3,en,,PrinceWatch,,,1,
529696197280546816,112716603,wayne_burns,908,379,.@JillKrajewski what are the chances of us all getting in?,Tue Nov 04 18:06:29 +0000 2014,0,0,en,,,JillKrajewski,,1,529660746645647360
529663474079920128,100842674,InklessPW,32148,726,Prince at Massey Hall tonight. He's gonna lift whole houses clear off the ground. Wish I could be there.,Tue Nov 04 15:56:27 +0000 2014,4,5,en,,,,,1,
529667558148820992,497316975,EamonOFlynn,399,208,@InklessPW Underrated guitarist.,Tue Nov 04 16:12:41 +0000 2014,0,0,en,,,InklessPW,,1,529663474079920128
529670087918518272,189959538,peter_lodder,1251,381,“@InklessPW: Prince at Massey Hall tonight. He's gonna lift whole houses clear off the ground. Wish I could be there.” +1,Tue Nov 04 16:22:44 +0000 2014,0,0,en,,,InklessPW,,1,529663474079920128
529664525768077314,1904963664,PrincePartyUK,5283,382,#Prince to perform a surprise show in Toronto @3RDEYEGIRL VIDEO: http://t.co/3uzgh3gNy7 #princearmy #princewatch http://t.co/PdeEHksg2P,Tue Nov 04 16:00:38 +0000 2014,11,11,en,,"Prince,princearmy,princewatch",3RDEYEGIRL,http://www.bttoronto.ca/videos/3874390891001/,1,
529664568772292610,13947902,exclaimdotca,97186,1951,Rumour that Prince (@3RDEYEGIRL) will be performing a surprise show at Toronto's Massey Hall (@SoundboardTO) tonight: http://t.co/lnJmCVH3jT,Tue Nov 04 16:00:48 +0000 2014,7,0,en,,,"3RDEYEGIRL,SoundboardTO",http://ow.ly/DNTLI,1,
529664593921314816,563762153,SilverbergDave,1360,1978,Prince is playing a surprise show tonight at Massey Hall! http://t.co/8CZZUewOUZ #Toronto,Tue Nov 04 16:00:54 +0000 2014,4,1,en,,Toronto,,http://bit.ly/1qnx1Bg,1,
529664783599943680,18999641,CBCArts,84036,202,Is Prince playing a surprise show in Toronto tonight? http://t.co/u4tF8e7e59,Tue Nov 04 16:01:39 +0000 2014,5,1,en,,,,http://www.cbc.ca/news/canada/toronto/is-prince-playing-a-surprise-show-at-massey-hall-tonight-1.2823058?cmp=rss,1,
529666931830575104,21055884,erikadubs,315,893,You should go @marcbertrand @CBCArts: Is Prince playing a surprise show in Toronto tonight? http://t.co/WJUjMupJzt,Tue Nov 04 16:10:11 +0000 2014,0,0,en,,,"marcbertrand,CBCArts",http://www.cbc.ca/news/canada/toronto/is-prince-playing-a-surprise-show-at-massey-hall-tonight-1.2823058?cmp=rss,1,529664783599943680
529667643620720642,976859400,42Gallery42,848,863,"@CBCArts - if it really were #Prince and not that 3rd Eye confusion, I might be interested. Not enjoying this latest project.",Tue Nov 04 16:13:01 +0000 2014,0,0,en,,Prince,CBCArts,,1,529664783599943680
529670768716943360,17621519,marcbertrand,490,552,@erikadubs @CBCArts SAY WHAT???,Tue Nov 04 16:25:26 +0000 2014,0,0,en,,,"erikadubs,CBCArts",,1,529666931830575104
529664917239250946,75002456,slamminmusic,16895,16746,Prince Playing Surprise Show in Toronto Tonight? Are you lined up at Masey Hall? http://t.co/lgrARMzl2R http://t.co/mibqQc7vUv,Tue Nov 04 16:02:11 +0000 2014,3,1,en,,,,http://ow.ly/DNYTf,1,
529664974978023425,22932646,on_the_one,365,284,Local news piece on Toronto show tonight #prince @3RDEYEGIRL http://t.co/ETH5CiiF6I #Princearmy,Tue Nov 04 16:02:25 +0000 2014,3,4,en,,"prince,Princearmy",3RDEYEGIRL,http://www.bttoronto.ca/videos/3874390891001/,1,
529665662856495104,291414445,JillKrajewski,807,369,There's a serious Prince fan on @Kijiji who'll pay someone to line up at Massey Hall for them: http://t.co/DosNZhur00 (h/t @ceciliacooper),Tue Nov 04 16:05:09 +0000 2014,3,1,en,,,"Kijiji,ceciliacooper",http://ow.ly/DNZFG,1,
529666235710332928,23885575,misterjonesmtl,771,1731,#Prince playing #Toronto #MasseyHall tonight $10 . Lucky folks indeed,Tue Nov 04 16:07:25 +0000 2014,3,2,en,,"Prince,Toronto,MasseyHall",,,1,
529682923235323904,332580928,djantzz,233,207,“@misterjonesmtl: #Prince playing #Toronto #MasseyHall tonight $10 . Lucky folks indeed” @giannifiasche,Tue Nov 04 17:13:44 +0000 2014,0,0,en,,"Prince,Toronto,MasseyHall","misterjonesmtl,giannifiasche",,1,529666235710332928
529683062020640768,270535933,giannifiasche,368,697,@djantzz @misterjonesmtl WTFFFFFFFFF!!!,Tue Nov 04 17:14:17 +0000 2014,0,1,und,,,"djantzz,misterjonesmtl",,1,529682923235323904
529667041142124544,16351521,nowtoronto,116775,8371,Is Prince playing a surprise Massey Hall show tonight? http://t.co/w5ymCHylg8 http://t.co/DYQ0jwnnmU,Tue Nov 04 16:10:38 +0000 2014,29,13,en,,,,http://now.uz/1x3HbNa,1,
529667237058461697,15095027,sarahmac,1645,1148,“@nowtoronto: Is Prince playing  surprise Massey Hall show tonight? http://t.co/lzU8CajaMQ http://t.co/wT4mnDjLPZ” there's a line up for tis,Tue Nov 04 16:11:24 +0000 2014,0,0,en,,,nowtoronto,http://now.uz/1x3HbNa,1,529667041142124544
529670828737445888,113074015,jessjanz,448,330,"@MattHendersongs ""@nowtoronto: Is Prince playing a surprise Massey Hall show tonight? http://t.co/QvAELHho7E http://t.co/AJJICiiF7B”",Tue Nov 04 16:25:41 +0000 2014,0,0,en,,,"MattHendersongs,nowtoronto",http://now.uz/1x3HbNa,1,529667041142124544
529673237182287874,32983764,Ladytee75,414,830,@nowtoronto #Prince live is beyond #EPIC!! !,Tue Nov 04 16:35:15 +0000 2014,0,0,en,,"Prince,EPIC",nowtoronto,,1,529667041142124544
529681396038893568,430880741,divababz411,98,125,@nowtoronto  #birthdaygirl #prince  it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!,Tue Nov 04 17:07:40 +0000 2014,0,0,en,,"birthdaygirl,prince",nowtoronto,,1,529667041142124544
529684202187264000,40918282,SeeTorontoNow,8139,478,We hope so!! @nowtoronto Is Prince playing a surprise Massey Hall show tonight? http://t.co/tkSJqkRZ6N  http://t.co/8QX0RP0eay,Tue Nov 04 17:18:49 +0000 2014,7,1,en,,,nowtoronto,http://now.uz/1x3HbNa,1,529667041142124544
529687011528294400,1395136699,djdrm1972,782,1207,@nowtoronto @TorontoLIVE_ yes,Tue Nov 04 17:29:59 +0000 2014,0,0,und,,,"nowtoronto,TorontoLIVE_",,1,529667041142124544
529771410298654720,57761168,GFHenderson,1829,1553,This is interesting because he CHOSE Toronto @SeeTorontoNow @nowtoronto Gr8 venues + Gr8 audiences = world class music city. @4479Toronto,Tue Nov 04 23:05:21 +0000 2014,0,0,en,,,"SeeTorontoNow,nowtoronto,4479Toronto",,1,529684202187264000
529667934697029632,48346598,JesseKG,668,432,Yes! RT @nowtoronto: Is Prince playing a surprise Massey Hall show tonight? http://t.co/pxqvE0ZsnM http://t.co/y83i28GRSl,Tue Nov 04 16:14:11 +0000 2014,5,2,en,,,nowtoronto,http://now.uz/1x3HbNa,1,
529669184670941184,289998339,HuffPostCanada,122060,2805,Prince surprise concert rumours spark line-ups in Toronto http://t.co/QuARw5Lcth via @huffpostcamusic,Tue Nov 04 16:19:09 +0000 2014,3,2,en,,,HuffPostCaMusic,http://huff.to/1EfDfLz,1,
529669581506236416,20540264,StarEntertain,13995,67,Prince rumoured to play secret Toronto show Tuesday http://t.co/6AMeCYAP0R #music,Tue Nov 04 16:20:43 +0000 2014,2,1,en,,music,,http://on.thestar.com/1x8iwoP,1,
529669611030331392,26040618,siomo,4664,1666,The line for #Prince at Massey Hall extends to back of building. Smells strongly of incense &amp; breakfast sandwiches http://t.co/ovA3uIUdsB,Tue Nov 04 16:20:50 +0000 2014,36,23,en,,Prince,,,1,
529670055492321280,14661313,casiestewart,20937,5340,@siomo hahaha. Love your tweets. For the record!,Tue Nov 04 16:22:36 +0000 2014,0,0,en,,,siomo,,1,529669611030331392
529670443306078209,18145829,towhey,7828,896,Former Clamshell Quintet anchor @TomBeyer7 in good position for tkts! “@siomo: Line for #Prince at Massey Hall. http://t.co/o3cnOOCJxM”,Tue Nov 04 16:24:09 +0000 2014,1,2,en,,Prince,"TomBeyer7,siomo",,1,529669611030331392
529670750077464576,281753900,sdeborja,65,74,"@towhey @TomBeyer7 @siomo, how many you suspect are in line?",Tue Nov 04 16:25:22 +0000 2014,0,0,en,,,"towhey,TomBeyer7,siomo",,1,529670443306078209
529671077816205312,1373018754,MichTMedford,160,588,@siomo @newstalk1010 - Ummmmm....excuse me...he's in Toronto and TICKETMASTER DIDN'T SEND ME AN ALERT!?!?!?,Tue Nov 04 16:26:40 +0000 2014,0,0,en,,,"siomo,newstalk1010",,1,529669611030331392
529671728763764736,18145829,towhey,7828,896,@sdeborja a There is only one @TomBeyer7!,Tue Nov 04 16:29:15 +0000 2014,0,1,en,,,"sdeborja,TomBeyer7",,1,529670750077464576
529672296018227201,26040618,siomo,4686,1675,@sdeborja I'm brutal at crowd estimates. 500 maybe?,Tue Nov 04 16:31:30 +0000 2014,0,0,en,,,sdeborja,,1,529670750077464576
529674514314321920,281753900,sdeborja,65,74,"@siomo, thanks. I just worry that there's no point in getting down there now thinking the line is long enough :(",Tue Nov 04 16:40:19 +0000 2014,0,0,en,,,siomo,,1,529672296018227201
529677561543278592,26040618,siomo,4686,1675,@casiestewart thank you!,Tue Nov 04 16:52:26 +0000 2014,0,0,en,,,casiestewart,,1,529670055492321280
529692064070795264,81232966,TsarKasim,1200,865,"@siomo DANG. If I knew about that, I'd head down there.",Tue Nov 04 17:50:03 +0000 2014,0,0,en,,,siomo,,1,529669611030331392
529697620282064896,164764113,mcpublic,550,1191,I see FOH being all FOH. “@siomo: The line for #Prince at Massey Hall extends to back of building. http://t.co/UOLp8Ma4yN”,Tue Nov 04 18:12:08 +0000 2014,0,0,en,,Prince,siomo,,1,529669611030331392
529700526972493825,1378497379,john_holdroyd,214,294,.@mcpublic @siomo Boy are they gonna be pissed when it turns out to be Prince Fielder talkin' baseball and singing show tunes.. #Prince #lol,Tue Nov 04 18:23:41 +0000 2014,1,1,en,,"Prince,lol","mcpublic,siomo",,1,529697620282064896
529670383629520896,24700876,TheTorontoSun,92488,297,Surprise Prince show at Massey Hall tonight? http://t.co/Ia8Mmiq7n6 http://t.co/D8yShNMXox,Tue Nov 04 16:23:54 +0000 2014,6,1,en,,,,http://bit.ly/1x0sVq0,1,
529681265495408640,430880741,divababz411,98,125,@TheTorontoSun  #birthdaygirl #prince  it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!,Tue Nov 04 17:07:09 +0000 2014,0,0,en,,"birthdaygirl,prince",TheTorontoSun,,1,529670383629520896
529670566031421440,17659340,CTVToronto,153122,103,Lineup forming outside Massey Hall following rumours of Prince concert: http://t.co/Epurh7XqLY http://t.co/9joDVDnGLI,Tue Nov 04 16:24:38 +0000 2014,47,23,en,,,,http://ow.ly/DO6mv,1,
529670803554828289,481666573,RockNRollCroll,479,545,@CTVToronto Is it me or do many of the people in line look like #scalpers? @masseyhall,Tue Nov 04 16:25:35 +0000 2014,1,7,en,,scalpers,"CTVToronto,masseyhall",,1,529670566031421440
529671335279341568,2745860932,geraldinepayn18,12,117,@CTVToronto goodturefanfromgeraldinepayne,Tue Nov 04 16:27:41 +0000 2014,0,1,no,"{'type': 'Point', 'coordinates': [42.9032302, -78.8370616]}",,CTVToronto,,1,529670566031421440
529673413296914432,19165526,SherjHamid,912,2001,@CTVToronto scalpers,Tue Nov 04 16:35:57 +0000 2014,0,1,en,,,CTVToronto,,1,529670566031421440
529675493390307328,52821098,joezerafa,46,311,@CTVToronto Sure look like scalpers to me!!!!,Tue Nov 04 16:44:13 +0000 2014,0,1,en,"{'type': 'Point', 'coordinates': [49.19497627, -123.18166323]}",,CTVToronto,,1,529670566031421440
529680375581523969,430880741,divababz411,98,125,@CTVToronto #birthdaygirl #prince  it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!,Tue Nov 04 17:03:37 +0000 2014,0,0,en,,"birthdaygirl,prince",CTVToronto,,1,529670566031421440
529791354105131008,904445552,CovreRudi,32,39,@CTVToronto moron sheep,Wed Nov 05 00:24:36 +0000 2014,0,0,en,,,CTVToronto,,1,529670566031421440
529671440829005825,87029364,CBC_TOCommunity,6757,2674,Is Prince playing a surprise show at Massey Hall tonight? http://t.co/mv0Ca9ro6a,Tue Nov 04 16:28:06 +0000 2014,2,0,en,,,,http://ow.ly/DO7rJ,1,
529672023501705216,433675700,RocheJacqueline,827,983,@CBC_TOCommunity ThatDepends~NoDiaper~WhetherI.AM.Invited?OhWhatWouldIWear?KarlIsNotHere...IHaven'tSleptInTooManyHoursSoHowBeeIBeginANapNow?,Tue Nov 04 16:30:25 +0000 2014,0,0,en,,,CBC_TOCommunity,,1,529671440829005825
529673008336879616,433675700,RocheJacqueline,828,983,@CBC_TOCommunity IWon'tFitMyClothesYeahNeverAgainPlayingNoFrumpyCharactersGonnaTake3Mths2TakeOFF30LbsAgainYeahWeLLTheROLERequiredROLLSMUFFIN,Tue Nov 04 16:34:20 +0000 2014,0,0,en,,,CBC_TOCommunity,,1,529672023501705216
529673399766097920,439502873,TheTerribleHook,613,198,"@CBC_TOCommunity That's the Q needs an A. right? If anyone can figure it out, its @CBCNews! #FALLforCBC",Tue Nov 04 16:35:54 +0000 2014,0,0,en,,FALLforCBC,"CBC_TOCommunity,CBCNews",,1,529671440829005825
529676794212126720,433675700,RocheJacqueline,828,983,@CBC_TOCommunity OHLetMeTakeLongNap I.AM.LooKINg4WHO?2BRiNGWHAT? UhOH! #RoYaLPuRPLeNeSSa IReallyNeed2GetALiFEDON'TCHAThinkUKNOW?LedgeOutSide,Tue Nov 04 16:49:23 +0000 2014,0,0,en,,RoYaLPuRPLeNeSSa,CBC_TOCommunity,,1,529672023501705216
529671638539698178,14133037,dj_friend,2462,994,Is Prince playing a secret show in Toronto tonight? http://t.co/OYvrbLO3RJ,Tue Nov 04 16:28:54 +0000 2014,5,1,en,,,,http://www.brandonsun.com/entertainment/breaking-news/fresh-off-snl-prince-rumoured-to-perform-secret-show-in-toronto-281460721.html?thx=y,1,
529671942862036992,1148622486,torsport,182,801,"@dj_friend Judging by the line-up outside of Massey Hall, the secret would seem to be out.",Tue Nov 04 16:30:06 +0000 2014,0,0,en,,,dj_friend,,1,529671638539698178
529672045936644096,295924289,MHusereau,30,182,@dj_friend @CdnPress I guess not a secret anymore,Tue Nov 04 16:30:31 +0000 2014,0,0,en,,,"dj_friend,CdnPress",,1,529671638539698178
529672896482779138,14133037,dj_friend,2481,959,@torsport Shhhhh! They think they're in line to renew their driver's licences.,Tue Nov 04 16:33:54 +0000 2014,0,0,en,,,torsport,,1,529671942862036992
529672983200034817,14133037,dj_friend,2481,959,@MHusereau Ooops.,Tue Nov 04 16:34:14 +0000 2014,0,0,und,,,MHusereau,,1,529672045936644096
529671725865111552,19000033,CBCToronto,141821,973,Is Prince playing a surprise show at Massey Hall tonight? http://t.co/214bqLGMwd,Tue Nov 04 16:29:14 +0000 2014,5,4,en,,,,http://www.cbc.ca/news/canada/toronto/is-prince-playing-a-surprise-show-at-massey-hall-tonight-1.2823058?cmp=rss,1,
529674135098900481,21889069,mattgallowaycbc,19282,580,Prince at Massey Hall? Will. Be. Bonkers. http://t.co/IecAWY53du,Tue Nov 04 16:38:49 +0000 2014,36,26,en,,,,,1,
529676970205151233,823383325,carolinacrewe,36,216,“@mattgallowaycbc: Prince at Massey Hall? Will. Be. Bonkers. http://t.co/zsCAy04eZu” damn! He looks good!!!!,Tue Nov 04 16:50:05 +0000 2014,0,0,en,,,mattgallowaycbc,,1,529674135098900481
529677199516135425,798623144,DavidAGaspar,228,397,@mattgallowaycbc How do I get a ticket??? #Prince,Tue Nov 04 16:50:59 +0000 2014,0,0,en,,Prince,mattgallowaycbc,,1,529674135098900481
529681108942999552,57761168,GFHenderson,1829,1553,"Evidence of sheer power of music @mattgallowaycbc TO has it all, Gr8 venues like @masseyhall + Gr8 fans musicians want 2 get in front of!",Tue Nov 04 17:06:32 +0000 2014,0,0,en,,,"mattgallowaycbc,masseyhall",,1,529674135098900481
529690562115665920,19710962,TomBeyer7,1079,1428,@mattgallowaycbc  I'll give you a first hand review Matt!,Tue Nov 04 17:44:05 +0000 2014,0,0,en,,,mattgallowaycbc,,1,529674135098900481
529696354944450560,360693589,DonMcLean3,165,509,@mattgallowaycbc agreed,Tue Nov 04 18:07:06 +0000 2014,0,0,en,,,mattgallowaycbc,,1,529674135098900481
529696962296438786,237728810,remainingthird,53,71,"@mattgallowaycbc Saw him at the Guvernment years ago, best show I have ever seen. He gave it his all after audience sang him Happy Birthday.",Tue Nov 04 18:09:31 +0000 2014,0,0,en,,,mattgallowaycbc,,1,529674135098900481
529707565853466624,21889069,mattgallowaycbc,19377,580,@TomBeyer7 please do for those of us who have to get up dark and early.,Tue Nov 04 18:51:39 +0000 2014,0,0,en,,,TomBeyer7,,1,529690562115665920
529674474019651584,12848262,TorontoStar,295373,339,Are you in line for Prince's rumoured show in Toronto? http://t.co/vWqaS1wjSp http://t.co/7FzHZsihpY,Tue Nov 04 16:40:10 +0000 2014,18,12,en,,,,http://on.thestar.com/1sddB2y,1,
529676721457729536,156287314,LASondergaard,522,980,“@TorontoStar: Are you in line for Prince's rumoured show in Toronto? http://t.co/3cny7eoj3V http://t.co/2zh1KDzcoS” So much yes,Tue Nov 04 16:49:05 +0000 2014,0,0,en,,,TorontoStar,http://on.thestar.com/1sddB2y,1,529674474019651584
529678110678323201,42088772,leoraheilbronn,1609,986,@TorontoStar The amazing @aplusadvantage is in line.The staff/security at the venue have yet to confirm anything to the over 100 ppl in line,Tue Nov 04 16:54:37 +0000 2014,0,0,en,,,"TorontoStar,aplusadvantage",,1,529674474019651584
529678439289470976,430880741,divababz411,98,125,@TorontoStar it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!,Tue Nov 04 16:55:55 +0000 2014,0,0,en,,,TorontoStar,,1,529674474019651584
529679477392277504,430880741,divababz411,98,125,@TorontoStar #birthdaygirl #prince  it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!,Tue Nov 04 17:00:03 +0000 2014,0,0,en,,"birthdaygirl,prince",TorontoStar,,1,529674474019651584
529684517746126849,291328216,Rolfey21,308,988,“@TorontoStar: Are you in line for Prince's rumoured show in Toronto? http://t.co/H38x2v9z5r http://t.co/Sz1pcBbEnf” @DazRolfey is,Tue Nov 04 17:20:04 +0000 2014,0,1,en,,,"TorontoStar,DazRolfey",http://on.thestar.com/1sddB2y,1,529674474019651584
529686660045623297,380543505,DazRolfey,433,585,@Rolfey21 @TorontoStar took day off n all. #driveyourmumscorvette,Tue Nov 04 17:28:35 +0000 2014,1,1,en,,driveyourmumscorvette,"Rolfey21,TorontoStar",,1,529684517746126849
529696509894615040,360693589,DonMcLean3,165,509,@TorontoStar I am in line. Unreal. This is going to be epic,Tue Nov 04 18:07:43 +0000 2014,0,0,en,,,TorontoStar,,1,529674474019651584
529710040505389057,1259808110,martinscorsegay,116,482,"@TorontoStar ???&gt;""&lt; ???? ?? ?? ? ? ?",Tue Nov 04 19:01:29 +0000 2014,0,0,und,,,TorontoStar,,1,529674474019651584
529676682622664704,1337342953,EventsMode,1160,2001,Yes!! @prince is doing a concert @masseyhall tonight and tickets are ONLY $10!!! #Toronto #rocks,Tue Nov 04 16:48:56 +0000 2014,2,2,en,,"Toronto,rocks","Prince,masseyhall",,1,
